months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,injury_claim,fraud_reported
398,53,793948,1990-12-20,IL,100/300,2000,1396.43,0,448722,FEMALE,Associate,priv-house-serv,base-jumping,unmarried,21500,0,WV,Hillsdale,1620 Oak Ave,16,1,YES,2,5270,N
218,43,737483,1996-02-14,IL,250/500,500,1521.55,0,477856,FEMALE,Associate,priv-house-serv,polo,other-relative,61100,-64500,SC,Hillsdale,3847 Elm Hwy,18,1,?,1,13640,Y
152,33,695117,2001-06-10,IN,100/300,1000,1034.27,0,617721,FEMALE,JD,armed-forces,exercise,husband,0,0,NY,Hillsdale,3177 MLK Ridge,18,1,NO,1,7100,N
212,39,167466,2010-03-17,OH,100/300,1000,1255.35,0,454176,FEMALE,JD,protective-serv,skydiving,not-in-family,60300,-58900,NY,Riverwood,3929 Oak Drive,22,2,NO,0,11860,N
242,44,664732,2003-07-30,IL,500/1000,2000,1396.89,6000000,618127,FEMALE,College,priv-house-serv,chess,other-relative,0,-61600,SC,Springfield,1469 Lincoln Drive,15,3,NO,1,6690,Y
80,27,143038,2014-09-17,OH,500/1000,500,795.31,0,441923,MALE,JD,farming-fishing,skydiving,husband,0,-51000,OH,Arlington,9719 4th Lane,16,3,YES,1,3710,Y
260,43,979963,2009-06-03,IN,100/300,500,982.22,0,604279,FEMALE,JD,exec-managerial,skydiving,not-in-family,54500,-72100,NY,Riverwood,3196 Cherokee St,18,1,?,1,15080,N
133,34,467841,1994-10-11,IN,500/1000,500,1074.07,0,440833,FEMALE,JD,prof-specialty,bungie-jumping,husband,70900,-61100,WV,Northbend,8492 Andromedia Ridge,8,1,NO,2,420,N
290,45,219028,1991-07-18,OH,100/300,1000,1311.3,0,451550,FEMALE,Associate,machine-op-inspct,chess,wife,38500,0,NY,Hillsdale,1353 Washington St,23,3,YES,0,5850,Y
322,49,130156,2001-09-24,IL,250/500,2000,1277.12,0,431853,FEMALE,PhD,armed-forces,kayaking,own-child,0,-46000,WV,Hillsdale,6731 Andromedia Hwy,18,1,?,0,7680,N
228,39,762951,2012-09-19,IN,500/1000,500,1388.62,0,614274,FEMALE,JD,sales,reading,husband,35200,0,NC,Riverwood,5769 Texas Lane,10,1,YES,1,6610,N
195,37,376879,1991-07-11,IL,100/300,1000,1406.52,8000000,619148,MALE,MD,tech-support,base-jumping,unmarried,0,0,SC,Arlington,2849 Pine Drive,12,1,NO,0,4420,Y
247,39,599031,1991-10-29,IN,100/300,500,1558.29,0,456781,FEMALE,Masters,protective-serv,reading,unmarried,0,-49300,WV,Springfield,2577 Texas Ridge,5,1,YES,1,770,N
405,57,676255,1999-12-28,IN,500/1000,1000,1132.47,4000000,434293,MALE,MD,priv-house-serv,exercise,other-relative,46300,0,NY,Northbend,3841 Washington Lane,21,3,?,2,10240,N
144,37,985446,2012-10-11,OH,250/500,2000,1896.91,0,460895,FEMALE,PhD,handlers-cleaners,sleeping,not-in-family,73700,0,SC,Columbus,8125 Texas Ridge,17,3,YES,1,5440,Y
338,47,884180,1995-08-19,IL,500/1000,500,1143.46,4000000,601600,MALE,MD,priv-house-serv,polo,other-relative,0,0,NC,Arlington,4826 5th St,4,1,YES,2,9760,N
121,34,571462,1991-02-11,IN,500/1000,500,1285.42,0,465440,MALE,MD,priv-house-serv,video-games,wife,0,0,VA,Northbrook,1578 5th Lane,11,1,NO,1,6730,Y
398,55,815883,1991-07-02,OH,250/500,2000,1305.26,0,455482,MALE,MD,farming-fishing,skydiving,wife,66200,-49700,VA,Hillsdale,6440 Rock Lane,18,1,?,1,3340,Y
9,30,258265,1994-04-10,IL,100/300,1000,1073.83,0,438877,FEMALE,High School,machine-op-inspct,dancing,not-in-family,0,0,NY,Northbrook,5806 Embaracadero St,12,1,?,0,15580,N
115,31,569714,2005-12-04,OH,500/1000,1000,1051.67,0,479824,FEMALE,Associate,exec-managerial,bungie-jumping,not-in-family,0,0,WV,Riverwood,1472 4th Drive,18,3,YES,0,0,Y
280,48,180008,2014-07-16,IL,250/500,1000,1387.35,0,477415,MALE,JD,transport-moving,paintball,not-in-family,0,-72000,WV,Hillsdale,5839 Weaver Lane,16,1,NO,2,10220,N
254,45,633375,2003-09-17,IL,250/500,500,1083.64,0,614372,MALE,JD,other-service,paintball,husband,59800,0,NC,Columbus,7630 Rock Drive,19,3,YES,0,13280,N
141,30,556538,2000-07-15,IL,250/500,1000,1851.78,0,465248,FEMALE,High School,craft-repair,exercise,other-relative,78800,0,SC,Riverwood,7144 Andromedia St,13,1,NO,1,6860,N
441,55,669501,2009-07-29,IN,250/500,500,1270.29,4000000,449421,MALE,College,armed-forces,exercise,husband,24000,-50500,VA,Arlington,9988 Rock Ridge,4,1,NO,0,640,N
381,55,963761,1991-04-13,OH,500/1000,500,1459.99,0,445856,FEMALE,MD,other-service,chess,wife,35900,0,SC,Northbrook,7544 Washington Ave,8,1,YES,1,12120,N
191,38,753005,2005-11-20,IL,100/300,2000,1253.44,0,608525,FEMALE,Masters,craft-repair,sleeping,not-in-family,0,0,VA,Hillsdale,7201 Washington Ave,19,3,NO,2,10240,N
145,34,454758,1990-05-20,IN,100/300,1000,1142.48,0,608813,FEMALE,JD,priv-house-serv,sleeping,other-relative,0,0,NC,Northbend,8805 Cherokee Drive,18,1,YES,2,9500,N
479,60,698589,2002-11-28,IL,500/1000,1000,1188.45,0,459295,FEMALE,MD,exec-managerial,camping,other-relative,0,-44800,SC,Arlington,3275 Pine St,9,2,?,0,5390,N
215,35,330119,2004-06-15,IL,500/1000,1000,1125.4,0,606144,MALE,Masters,adm-clerical,yachting,husband,40000,-43400,WV,Columbus,7785 Lincoln Lane,6,1,?,2,220,N
41,33,164464,2010-09-26,OH,250/500,500,1294.41,0,476315,MALE,High School,transport-moving,sleeping,husband,0,0,NC,Arlington,4994 Lincoln Drive,8,1,YES,0,1380,N
45,31,927354,1990-09-15,IN,100/300,500,1459.5,0,475891,MALE,MD,priv-house-serv,movies,not-in-family,0,0,NY,Springfield,1298 Maple Hwy,6,1,?,1,1000,N
156,38,231508,2009-09-16,IL,100/300,500,1367.99,0,462525,MALE,High School,armed-forces,board-games,own-child,26500,0,WV,Northbend,2644 MLK Drive,23,3,?,0,11040,Y
246,45,272910,1999-08-12,IN,250/500,500,1594.37,0,606283,MALE,Associate,exec-managerial,board-games,own-child,0,0,SC,Riverwood,5630 1st Drive,13,1,NO,0,660,N
178,39,305758,2009-03-08,IL,100/300,500,1035.99,0,465252,FEMALE,JD,exec-managerial,sleeping,own-child,0,0,NY,Springfield,6137 MLK St,3,3,NO,2,11760,N
237,43,950542,2009-04-27,OH,250/500,500,911.53,0,449979,FEMALE,PhD,sales,basketball,husband,53200,0,WV,Northbrook,5383 Maple Drive,23,1,NO,0,0,N
127,34,291544,2006-08-02,OH,500/1000,500,1319.97,0,604681,FEMALE,Associate,craft-repair,paintball,own-child,73700,0,NC,Arlington,4460 4th Lane,8,1,YES,1,470,N
1,33,388616,1995-12-06,OH,250/500,2000,1391.63,0,466390,MALE,Associate,sales,video-games,husband,61200,0,NY,Columbus,8524 Pine Lane,23,1,YES,0,6940,N
5,21,577992,2002-11-13,IN,250/500,500,915.41,5000000,612316,FEMALE,High School,exec-managerial,sleeping,own-child,0,0,NY,Northbrook,8456 1st Ave,23,1,YES,0,4050,N
64,28,342830,1991-11-09,IL,500/1000,1000,1468.82,0,474731,MALE,JD,handlers-cleaners,skydiving,other-relative,56800,-51800,SC,Riverwood,3639 Flute Hwy,9,3,NO,2,5000,N
142,30,491170,1998-01-14,IN,500/1000,500,1412.76,0,603260,MALE,PhD,armed-forces,basketball,wife,66400,-63700,WV,Riverwood,7900 Sky Hwy,22,1,YES,2,11220,N
97,27,175553,2002-04-25,OH,500/1000,500,1588.26,0,434370,FEMALE,High School,tech-support,movies,husband,56700,-49300,VA,Riverwood,7835 Cherokee Hwy,22,3,YES,2,8410,N
121,31,439341,1991-07-20,IN,100/300,1000,1140.91,0,478388,MALE,Associate,adm-clerical,paintball,other-relative,51300,0,VA,Northbend,1030 Pine Lane,15,3,NO,1,6430,Y
225,43,221186,2004-08-13,OH,100/300,1000,1517.54,0,617883,MALE,JD,priv-house-serv,camping,own-child,0,-20900,SC,Columbus,9278 Francis Ridge,16,3,NO,2,6440,N
425,53,868031,1990-06-24,OH,250/500,2000,912.29,0,464808,FEMALE,High School,priv-house-serv,paintball,husband,42900,-39100,WV,Northbend,6604 Apache Drive,17,3,?,1,16180,N
285,44,844117,1991-08-21,OH,250/500,2000,1144.3,0,609458,MALE,MD,priv-house-serv,base-jumping,not-in-family,52600,0,WV,Northbrook,2311 4th St,3,1,YES,1,500,N
192,38,744557,2011-02-25,IN,500/1000,1000,1281.43,0,432405,FEMALE,Masters,transport-moving,skydiving,not-in-family,65100,-50300,SC,Northbend,9523 Solo Hwy,10,3,?,0,3070,N
285,48,159536,2013-02-04,IL,100/300,2000,1101.85,0,457875,FEMALE,College,sales,dancing,wife,46100,0,PA,Springfield,3171 Andromedia Lane,9,1,NO,1,3720,N
98,26,727109,2001-02-20,IN,500/1000,2000,1082.1,0,477268,MALE,JD,exec-managerial,kayaking,other-relative,0,-30900,WV,Northbend,2492 Lincoln Lane,13,2,?,0,14540,N
175,36,155604,1992-03-03,OH,500/1000,500,1185.44,0,437580,MALE,Masters,exec-managerial,kayaking,not-in-family,44900,-52500,NC,Northbend,4477 5th Ave,15,3,YES,2,3880,Y
259,45,608443,2006-12-21,IL,500/1000,2000,1175.07,0,457121,MALE,MD,craft-repair,movies,not-in-family,30100,0,WV,Springfield,6724 Andromedia St,23,1,?,1,7980,N
140,36,117862,2000-07-14,OH,500/1000,2000,979.26,0,436364,FEMALE,JD,transport-moving,cross-fit,own-child,0,-67000,NY,Riverwood,7495 Washington Ave,2,4,YES,0,14560,N
231,37,991553,1991-12-12,OH,250/500,500,920.81,0,467654,FEMALE,High School,sales,chess,wife,0,0,SC,Hillsdale,4291 Sky Hwy,14,1,YES,2,0,Y
186,38,727443,2013-07-01,OH,100/300,500,922.85,0,471148,MALE,High School,adm-clerical,golf,husband,70300,-70900,NY,Hillsdale,5650 Rock Ave,7,1,?,1,400,N
229,41,378587,1998-12-16,OH,250/500,2000,1107.59,3000000,468202,MALE,PhD,tech-support,chess,not-in-family,65400,0,NY,Columbus,6888 Elm Ridge,23,1,NO,1,10440,N
180,36,420948,2015-01-03,IL,100/300,500,1272.46,0,456959,MALE,College,prof-specialty,exercise,wife,0,0,NY,Northbrook,2352 Sky Drive,7,3,YES,2,12660,N
188,33,457188,1994-04-01,IL,250/500,1000,1340.24,0,447274,MALE,High School,protective-serv,chess,own-child,0,-68800,NY,Hillsdale,5280 Pine Ave,8,3,YES,1,13820,Y
214,40,118236,2000-08-15,OH,100/300,1000,1648.0,0,608405,MALE,JD,transport-moving,base-jumping,not-in-family,57700,-43500,WV,Northbrook,6638 Tree Drive,17,1,NO,1,8040,N
178,38,987524,2014-11-13,IL,250/500,500,1381.14,0,472253,FEMALE,College,other-service,camping,wife,0,0,NY,Northbrook,5678 Lincoln Drive,10,3,NO,0,5200,N
55,35,490596,2011-02-04,IL,500/1000,500,1198.44,8000000,438923,MALE,MD,priv-house-serv,polo,wife,0,0,WV,Columbus,4496 Pine Lane,9,1,NO,0,560,N
90,31,524215,1990-06-24,OH,250/500,2000,951.27,0,607131,FEMALE,PhD,other-service,hiking,not-in-family,42100,0,SC,Hillsdale,8845 5th Ave,2,1,YES,1,13780,N
135,30,913464,2009-01-21,IN,500/1000,2000,1341.24,0,601701,FEMALE,MD,farming-fishing,skydiving,wife,37100,-46500,WV,Riverwood,9317 Apache Ave,18,3,NO,0,5940,N
277,46,398484,1992-11-07,IL,250/500,2000,1177.57,0,469220,FEMALE,Associate,adm-clerical,video-games,husband,0,-65500,VA,Arlington,8638 3rd Ave,4,1,?,2,430,N
211,38,752504,1997-05-15,IN,250/500,1000,1055.09,0,433250,FEMALE,Masters,transport-moving,video-games,own-child,0,0,NY,Columbus,3061 Francis Hwy,12,1,?,0,8320,Y
156,32,449263,1992-03-20,IL,250/500,500,1479.48,0,444413,MALE,Masters,prof-specialty,bungie-jumping,unmarried,0,0,NY,Northbrook,1173 Andromedia Ave,15,1,YES,1,6790,Y
84,30,844007,1995-07-17,IN,500/1000,2000,1827.38,0,433593,MALE,Associate,priv-house-serv,polo,other-relative,0,-15900,VA,Springfield,6068 2nd St,9,1,YES,1,420,N
136,32,686522,2000-12-27,IN,100/300,500,1169.62,0,458143,FEMALE,JD,sales,yachting,not-in-family,0,0,SC,Arlington,7937 Weaver Ridge,6,1,YES,0,10000,Y
310,48,670142,1999-08-06,IN,100/300,500,1516.34,0,474167,FEMALE,JD,adm-clerical,sleeping,unmarried,11000,0,SC,Springfield,2823 Weaver Lane,11,4,YES,0,13200,Y
123,34,607687,2007-03-03,OH,500/1000,2000,1270.21,0,476413,FEMALE,College,sales,sleeping,husband,16100,-61200,PA,Columbus,1809 Sky St,13,3,NO,1,6140,N
243,44,967713,1997-12-25,IL,250/500,500,809.11,0,600208,MALE,JD,craft-repair,polo,other-relative,33200,0,NC,Springfield,9352 Washington Ave,4,3,?,2,5140,N
36,37,291902,2013-11-06,IL,500/1000,1000,1115.81,0,618926,FEMALE,Masters,machine-op-inspct,reading,husband,0,-59800,NY,Columbus,2697 Oak Drive,20,3,YES,1,5420,N
146,31,149839,1990-09-21,OH,100/300,1000,1457.65,5000000,606219,FEMALE,College,armed-forces,camping,own-child,0,0,VA,Riverwood,1110 4th Drive,0,3,NO,1,5820,N
154,34,840225,1999-10-05,OH,100/300,1000,1041.36,0,448436,FEMALE,JD,priv-house-serv,cross-fit,husband,53100,-43900,WV,Hillsdale,7535 5th Lane,18,4,?,2,13520,Y
204,40,643226,1992-04-07,OH,250/500,1000,1693.83,7000000,447976,MALE,High School,protective-serv,polo,other-relative,44000,-20800,NY,Northbrook,9043 Maple Hwy,6,1,?,1,5340,N
458,59,535879,2009-03-05,IN,100/300,1000,1685.69,0,472236,FEMALE,High School,protective-serv,hiking,wife,31400,0,VA,Hillsdale,3777 Maple Ave,23,1,?,2,14360,N
147,31,746630,1997-02-10,IN,250/500,500,1054.92,6000000,468232,FEMALE,PhD,prof-specialty,exercise,own-child,51900,0,NY,Northbrook,5608 Solo St,4,1,?,0,8530,Y
279,45,598308,1992-01-28,IN,250/500,2000,1333.97,6000000,620819,FEMALE,MD,other-service,bungie-jumping,unmarried,61100,-30700,SC,Arlington,6981 Weaver St,21,3,?,1,11100,Y
308,47,720356,2013-09-16,OH,100/300,1000,1013.61,6000000,452349,FEMALE,Associate,craft-repair,movies,own-child,45700,-41400,NY,Springfield,4369 Maple Lane,7,1,?,1,860,N
284,48,724752,2008-05-16,IL,500/1000,500,958.3,0,464646,FEMALE,PhD,machine-op-inspct,exercise,husband,47900,0,NY,Columbus,6931 Elm St,19,3,?,0,8520,N
108,31,148498,2002-01-04,IN,250/500,2000,1112.04,6000000,472209,FEMALE,PhD,other-service,base-jumping,own-child,52800,-54300,SC,Arlington,7583 Washington Ave,5,1,NO,1,780,N
421,57,110122,2002-04-02,IN,250/500,2000,1206.26,0,459955,FEMALE,Associate,armed-forces,bungie-jumping,own-child,69900,0,NC,Arlington,7552 3rd St,22,3,YES,0,15700,N
266,42,281388,1998-07-16,IL,500/1000,1000,763.67,0,473389,MALE,Associate,prof-specialty,movies,own-child,12800,-49700,SC,Northbrook,1654 Pine St,12,1,YES,1,7870,N
412,56,728600,2002-08-15,IL,250/500,500,1042.56,0,616767,MALE,High School,handlers-cleaners,yachting,own-child,0,-66100,SC,Springfield,6058 Andromedia Hwy,19,3,NO,0,15120,N
31,32,231548,1999-09-07,IL,100/300,2000,1263.48,4000000,442948,FEMALE,JD,other-service,hiking,wife,46800,-87300,WV,Hillsdale,6536 MLK Hwy,10,1,?,2,5300,Y
465,63,531160,2012-01-12,IL,250/500,500,1006.99,6000000,458936,FEMALE,Masters,sales,board-games,own-child,0,0,WV,Columbus,8198 Embaracadero Lane,7,1,NO,0,4840,N
126,31,889003,1996-08-18,OH,250/500,1000,1328.26,0,613921,MALE,Masters,sales,exercise,not-in-family,42300,-45800,WV,Hillsdale,3447 Solo Ave,17,1,NO,1,13520,N
407,55,193213,1996-03-11,OH,100/300,1000,1250.08,5000000,474598,FEMALE,PhD,tech-support,bungie-jumping,wife,0,-57700,WV,Arlington,1806 Weaver Ridge,0,3,?,2,11360,N
101,27,557218,1997-11-23,IL,500/1000,500,982.7,6000000,440865,FEMALE,College,transport-moving,video-games,unmarried,30800,-43700,SC,Arlington,7930 Texas Ave,9,1,NO,1,940,N
187,37,125591,2013-08-08,IN,500/1000,1000,1412.06,5000000,450947,FEMALE,Masters,protective-serv,reading,not-in-family,60100,0,NC,Riverwood,7082 Oak Ridge,21,1,?,0,5770,N
252,46,227244,1996-11-30,IN,500/1000,2000,1066.7,0,473370,FEMALE,JD,handlers-cleaners,sleeping,own-child,0,0,VA,Northbend,6357 Texas Lane,22,3,NO,0,14920,N
229,43,791425,1997-06-18,IN,250/500,2000,1585.54,0,463153,MALE,High School,protective-serv,reading,not-in-family,42600,-44400,WV,Hillsdale,9322 Rock Hwy,3,1,NO,1,420,N
246,39,354455,2007-04-19,IN,250/500,1000,1416.08,0,612546,FEMALE,JD,craft-repair,yachting,other-relative,0,-36600,WV,Northbrook,6684 Solo Lane,16,1,YES,0,5020,N
190,38,601042,2007-09-19,OH,250/500,500,1246.03,0,442919,MALE,JD,craft-repair,movies,unmarried,61900,-50000,NY,Riverwood,4885 Oak Lane,14,1,YES,0,9020,N
95,32,433663,1996-12-21,IN,500/1000,2000,1356.64,0,449352,MALE,Masters,machine-op-inspct,golf,not-in-family,67800,-48600,SC,Springfield,7846 Andromedia Drive,21,3,YES,0,15120,N
205,42,471938,2008-02-03,IL,100/300,2000,1387.7,4000000,470104,FEMALE,High School,priv-house-serv,skydiving,other-relative,0,0,WV,Columbus,3915 Embaracadero St,19,1,NO,2,15660,N
41,25,564654,2003-07-16,OH,100/300,1000,1004.14,0,459889,MALE,Masters,priv-house-serv,sleeping,wife,35400,0,NC,Hillsdale,4242 Rock Lane,13,3,NO,1,9600,N
137,35,645723,1991-05-05,OH,500/1000,500,1107.07,0,478868,FEMALE,High School,protective-serv,movies,husband,0,-45300,VA,Hillsdale,7405 Oak St,21,1,NO,0,600,N
194,34,573572,1991-06-16,IL,100/300,500,1429.96,0,463307,FEMALE,JD,protective-serv,board-games,husband,67800,0,NY,Northbend,9633 4th St,11,3,NO,1,11440,N
128,35,437960,2001-04-03,IN,250/500,1000,1074.99,0,453620,FEMALE,Associate,adm-clerical,bungie-jumping,husband,0,-48800,VA,Columbus,3492 Britain St,16,1,?,2,1380,N
150,37,649800,2014-03-16,OH,500/1000,1000,1007.0,0,466238,FEMALE,PhD,transport-moving,board-games,unmarried,30400,-89400,VA,Arlington,7973 4th St,9,1,NO,0,12320,N
104,30,544225,2010-08-03,OH,100/300,500,1052.85,0,607697,FEMALE,MD,protective-serv,skydiving,other-relative,0,-70100,WV,Riverwood,3952 Andromedia Lane,8,1,NO,0,960,N
163,37,390256,2009-11-25,IN,500/1000,1000,1200.33,4000000,477631,FEMALE,High School,craft-repair,cross-fit,own-child,0,-36400,WV,Springfield,6702 Andromedia St,7,1,?,2,390,Y
80,26,488597,2001-05-08,IL,100/300,1000,1343.0,0,443625,MALE,Masters,handlers-cleaners,camping,other-relative,64600,0,SC,Arlington,5455 Oak Hwy,12,1,?,0,9040,N
65,29,133889,2004-06-14,OH,250/500,2000,1441.6,5000000,472223,FEMALE,MD,sales,kayaking,own-child,0,0,NC,Columbus,2253 Maple Ave,21,3,YES,0,6290,N
179,32,931901,1994-08-07,OH,100/300,1000,1433.42,6000000,608328,FEMALE,Associate,protective-serv,base-jumping,own-child,53800,0,NC,Arlington,7897 Lincoln St,4,1,YES,1,5420,Y
372,50,769475,2004-08-26,OH,500/1000,2000,1368.57,0,474860,FEMALE,MD,tech-support,paintball,other-relative,0,0,NY,Northbend,8811 Maple Hwy,18,3,NO,2,5180,N
398,55,844062,1990-05-25,OH,250/500,500,862.19,0,606858,MALE,High School,adm-clerical,movies,unmarried,69400,0,SC,Northbend,8167 Apache Ave,7,1,?,2,600,N
213,35,844129,1990-09-20,OH,250/500,500,871.46,0,477938,MALE,MD,tech-support,movies,husband,58500,-77700,SC,Northbrook,5475 Rock Lane,13,1,YES,2,13480,N
79,25,732169,2000-11-05,OH,500/1000,500,1863.04,0,462698,FEMALE,Associate,priv-house-serv,paintball,not-in-family,53400,-35200,VA,Northbend,8215 Flute Drive,0,1,NO,2,13560,N
232,44,221854,1994-10-03,OH,250/500,2000,1181.64,0,454552,MALE,College,other-service,exercise,wife,25800,0,NY,Northbend,1320 Flute Lane,22,1,?,1,5540,Y
230,37,776950,2005-04-11,IL,500/1000,1000,1060.74,0,471585,MALE,PhD,tech-support,reading,own-child,0,-51500,SC,Columbus,1229 5th Ave,15,1,YES,2,9820,Y
234,41,291006,1990-05-16,IN,100/300,500,951.56,0,455426,FEMALE,JD,transport-moving,video-games,wife,59400,-78600,SC,Riverwood,3884 Pine Lane,3,3,NO,2,15120,Y
240,40,845751,2004-09-11,IN,100/300,500,1533.71,9000000,469856,FEMALE,JD,protective-serv,polo,own-child,0,-70900,VA,Northbend,7108 Tree St,18,2,YES,0,6050,N
143,33,889764,1993-11-30,OH,500/1000,1000,1200.09,0,454191,FEMALE,Associate,craft-repair,board-games,unmarried,38400,-5700,WV,Arlington,8014 Embaracadero Drive,17,3,?,2,14080,N
266,42,929306,2003-03-06,IN,100/300,500,1093.83,4000000,468454,MALE,Associate,adm-clerical,board-games,other-relative,0,-49600,WV,Springfield,4937 Flute Drive,18,3,?,1,4440,Y
89,32,515457,1996-12-18,IN,250/500,1000,988.93,0,614187,FEMALE,High School,craft-repair,golf,unmarried,27600,0,NY,Columbus,2889 Francis St,11,1,?,2,15380,N
229,37,556270,1995-02-21,IN,500/1000,1000,1331.94,0,433974,FEMALE,Masters,farming-fishing,base-jumping,not-in-family,0,-55400,NY,Columbus,7504 Flute Drive,17,1,NO,0,9920,N
245,40,908935,2009-12-11,IL,500/1000,1000,1361.45,0,604833,MALE,PhD,handlers-cleaners,camping,unmarried,39300,0,OH,Northbend,7570 Cherokee Drive,12,1,YES,0,7470,N
50,44,525862,2000-10-18,OH,250/500,2000,1188.51,0,447469,MALE,College,handlers-cleaners,bungie-jumping,unmarried,0,-65800,NY,Northbend,4710 Lincoln Hwy,15,3,?,1,6110,N
230,43,490514,2007-02-09,IN,500/1000,2000,1101.83,0,451529,MALE,High School,exec-managerial,cross-fit,other-relative,28900,0,NY,Arlington,7511 1st Ave,0,3,?,0,5190,Y
17,39,774895,2006-10-28,IL,250/500,1000,840.95,0,431202,FEMALE,JD,adm-clerical,hiking,unmarried,32500,-80800,SC,Arlington,7042 Maple Ridge,9,1,?,2,430,N
163,36,974522,2000-01-27,IN,250/500,1000,1503.21,0,448190,MALE,MD,other-service,cross-fit,husband,55700,-49900,WV,Springfield,4475 Lincoln Ridge,1,1,YES,2,5710,N
29,32,669809,2002-04-05,OH,100/300,1000,1722.5,0,453713,MALE,High School,other-service,base-jumping,wife,0,-21500,WV,Columbus,9439 MLK St,22,1,?,0,7690,N
232,42,182953,2013-04-30,IN,100/300,500,944.03,0,440153,MALE,College,handlers-cleaners,kayaking,not-in-family,0,-58400,WV,Riverwood,8269 Sky Hwy,11,1,YES,2,15400,Y
235,39,836349,2013-05-01,IL,500/1000,2000,1453.61,4000000,619570,MALE,JD,craft-repair,yachting,other-relative,0,0,NC,Hillsdale,5663 Oak Lane,10,1,?,0,9280,Y
295,46,591269,1999-01-09,IN,100/300,500,1672.88,0,478947,FEMALE,High School,armed-forces,dancing,wife,0,0,NY,Columbus,4633 5th Lane,5,1,YES,1,12140,N
22,21,550127,2007-07-04,IN,250/500,1000,1248.05,0,443550,FEMALE,High School,exec-managerial,movies,husband,37500,-54000,SC,Arlington,9682 Cherokee Ridge,3,3,YES,1,5920,N
286,43,663190,1994-02-05,IL,100/300,500,1564.43,3000000,477644,FEMALE,MD,prof-specialty,movies,unmarried,77500,-32800,NY,Northbrook,4755 1st St,18,1,?,2,3810,N
257,44,109392,2006-07-12,OH,100/300,1000,1280.88,0,433981,MALE,MD,other-service,basketball,other-relative,59400,-32200,WV,Riverwood,5312 Francis Ridge,21,1,NO,0,0,N
94,26,215278,2007-10-24,IN,100/300,500,722.66,0,433696,MALE,MD,exec-managerial,camping,husband,50300,0,OH,Springfield,1705 Weaver St,6,3,YES,1,3670,N
124,28,674570,2001-12-08,OH,250/500,1000,1235.14,0,443567,MALE,MD,exec-managerial,camping,husband,0,-32100,OH,Hillsdale,1643 Washington Hwy,20,3,?,0,6020,N
141,30,681486,2007-03-24,IN,500/1000,1000,1347.04,0,430665,MALE,High School,sales,bungie-jumping,own-child,0,-82100,SC,Northbend,6516 Solo Drive,6,1,?,1,540,N
3,38,941851,1991-07-16,OH,500/1000,1000,1310.8,0,431289,FEMALE,Masters,craft-repair,paintball,unmarried,0,0,NC,Northbrook,6045 Andromedia St,20,1,YES,0,17440,N
285,41,186934,2014-01-05,IL,100/300,1000,1436.79,0,608177,FEMALE,PhD,prof-specialty,sleeping,wife,70900,0,SC,Northbend,3092 Texas Drive,23,1,YES,2,18080,N
130,34,918516,2003-02-17,OH,250/500,500,1383.49,3000000,442797,FEMALE,Masters,armed-forces,bungie-jumping,other-relative,35100,0,NC,Arlington,7629 5th St,4,3,?,2,7500,N
458,62,533940,2011-11-18,IL,500/1000,2000,1356.92,5000000,441714,MALE,Associate,handlers-cleaners,base-jumping,wife,0,0,NY,Arlington,6128 Elm Lane,2,1,?,0,5220,N
456,60,556080,1996-11-11,OH,250/500,1000,766.19,0,612260,FEMALE,Associate,sales,kayaking,husband,0,0,WV,Columbus,1416 Cherokee Ridge,6,1,?,0,460,N
